,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Обслуживание,Отношение к клиентам,load_time
60,1786936461,Альфа-Банк,"Аэродромная ул., 47А, Самара",alfabank.ru,"'mon': 08:00-00:00, 'tue': 08:00-00:00, 'wed': 08:00-00:00, 'thu': 08:00-00:00, 'fri': 08:00-00:00, 'sat': 08:00-00:00, 'sun': 08:00-00:00",53.191330,50.188929,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
61,1330470371,Альфа-Банк,"Южное ш., 35, Нижний Новгород",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",56.227945,43.863675,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
62,197783268953,Альфа-Банк,"Приреченская ул., 2/5, п. г. т. Сириус",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",43.423534,39.935334,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
63,54673437616,Альфа-Банк,"Космический просп., 17Б, посёлок Чкаловский, Омск",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",54.968918,73.447084,,['8 (800) 200-00-00Показать телефон'],"['http://vk.com/alfabank', 'https://ok.ru/alfabank', 'https://t.me/alfabank']",,,2024-06-24 12:14:37
64,1795635897,Альфа-Банк,"Ярцевская ул., 19, Москва",alfabank.ru,"'mon': 08:00-00:00, 'tue': 08:00-00:00, 'wed': 08:00-00:00, 'thu': 08:00-00:00, 'fri': 08:00-00:00, 'sat': 08:00-00:00, 'sun': 08:00-00:00",55.738596,37.411013,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
65,194237430912,Альфа-Банк,"Советская ул., 9, Одинцово",alfabank.ru,"'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",55.673269,37.277458,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
66,1592710811,Альфа-Банк,"1-я Останкинская ул., 55, Москва",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.824258,37.634524,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
67,117892941214,Альфа-Банк,"ул. Наркомвод, 3, Жуковский",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.561976,38.118078,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
68,1708784369,Альфа-Банк,"Митинская ул., 51, Москва",alfabank.ru,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",55.852556,37.351805,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
69,1166758359,Альфа-Банк,"просп. Мира, 91, корп. 2, Москва",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.806120,37.635440,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
70,1319914264,Альфа-Банк,"ул. Мира, 33, Советский район, посёлок Дербышки, Казань",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",55.863667,49.222512,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
71,132236990139,Альфа-Банк,"Большая Разночинная ул., 16, Санкт-Петербург",alfabank.ru,"'mon': 07:00-23:00, 'tue': 07:00-23:00, 'wed': 07:00-23:00, 'thu': 07:00-23:00, 'fri': 07:00-23:00, 'sat': 07:00-23:00, 'sun': 07:00-23:00",59.959472,30.289557,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
72,10559127089,Альфа-Банк,"Крылатая ул., 2, жилой массив Пашковский, Краснодар",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",45.011440,39.122574,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
73,1770970531,Альфа-Банк,"Светлановский просп., 40, корп. 1, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",60.023196,30.376559,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
74,1780395307,Альфа-Банк,"Ленинский просп., 117, Воронеж",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",51.672193,39.251715,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
75,1534371710,Альфа-Банк,"7-я линия Васильевского острова, 54, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",59.943616,30.277564,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
76,1250319728,Альфа-Банк,"Алтуфьевское ш., 44, Москва",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': выходной, 'sun': выходной",55.874622,37.587847,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
77,1734929444,Альфа-Банк,"Привокзальная площадь, 1, Пушкин",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",59.722967,30.429254,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
78,46871571564,Альфа-Банк,"ул. П.И. Смородина, 13А, Липецк",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",52.588675,39.535673,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/channel/UCRKc2vCbyuaOYfo86L7g-sA']",,,2024-06-24 12:14:37
79,240399855804,Альфа-Банк,"Москва, Зеленоградский административный округ, Крюковская площадь, 1",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",55.982669,37.175008,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
80,1148968250,Альфа-Банк,"Экспериментальная ул., 7, Пенза",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",53.131898,45.020912,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
81,1232792809,Альфа-Банк,"ул. Побратимов, 7, Люберцы",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.692115,37.896401,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
82,122074770698,Альфа-Банк,"Москва, поселение Воскресенское, Чечёрский проезд, 51",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.524432,37.517778,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
83,234984367162,Альфа-Банк,"наб. Чёрной речки, 47, стр. 2, Санкт-Петербург",alfabank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",59.985570,30.307918,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
84,1216248769,Альфа-Банк,"ул. Пришвина, 26, Москва",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",55.884722,37.603721,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
85,1118508415,Альфа-Банк,"Опалихинская ул., 27, Екатеринбург",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",56.854079,60.559530,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
86,144065590950,Альфа-Банк,"Лихачёвский просп., 64, Долгопрудный",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.931270,37.494377,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
87,174360234966,Альфа-Банк,"ул. Вавилова, 63, Ростов-на-Дону",alfabank.ru,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-19:00, 'sun': 10:00-19:00",47.273271,39.685234,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
88,1698575452,Альфа-Банк,"ул. 9 Января, 219А, Ижевск",alfabank.ru,"'mon': 09:00-23:00, 'tue': 09:00-23:00, 'wed': 09:00-23:00, 'thu': 09:00-23:00, 'fri': 09:00-23:00, 'sat': 09:00-23:00, 'sun': 09:00-23:00",56.878375,53.255642,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
89,1107297072,Альфа-Банк,"Тверская ул., 58/6, Колпино",alfabank.ru,"'mon': 09:00-23:00, 'tue': 09:00-23:00, 'wed': 09:00-23:00, 'thu': 09:00-23:00, 'fri': 09:00-23:00, 'sat': 09:00-23:00, 'sun': 09:00-23:00",59.735042,30.612438,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
90,1227412648,Альфа-Банк,"1-й Митинский пер., 12, корп. 1, Москва",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",55.845961,37.380731,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
91,1076341767,Альфа-Банк,"ул. Бетанкура, 1, Нижний Новгород",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",56.339402,43.956211,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
92,67586606297,Альфа-Банк,"ул. Энтузиастов, 34, Чебоксары",alfabank.ru,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-20:00, 'sun': 09:00-20:00",56.118792,47.183615,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
93,12232279798,Альфа-Банк,"ул. Генерала Хазова, 14, Пушкин",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",59.738290,30.407658,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
94,1264274430,Альфа-Банк,"ул. Героя Фильченкова, 10, Нижний Новгород",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",56.320218,43.946338,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
95,233949905640,Альфа-Банк,"Пулковское ш., 41, лит.ЗА, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",59.799987,30.271195,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
96,130143253547,Альфа-Банк,"просп. Космонавтов, 6В, Барнаул",alfabank.ru,"'mon': 08:00-21:00, 'tue': 08:00-21:00, 'wed': 08:00-21:00, 'thu': 08:00-21:00, 'fri': 08:00-21:00, 'sat': 08:00-21:00, 'sun': 08:00-21:00",53.389198,83.732210,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
97,1714868517,Альфа-Банк,"Ореховый бул., 15, Москва",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.612838,37.719918,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
98,1205848160,Альфа-Банк,"ул. Шаболовка, 10, Москва",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.723232,37.609793,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
99,174893983459,Альфа-Банк,"Ленинский просп., 54, Москва",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.697915,37.560376,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
100,1734029402,Альфа-Банк,"ул. Героев Панфиловцев, 7, Москва",alfabank.ru,"'mon': 09:00-23:00, 'tue': 09:00-23:00, 'wed': 09:00-23:00, 'thu': 09:00-23:00, 'fri': 09:00-23:00, 'sat': 09:00-23:00, 'sun': 09:00-23:00",55.857144,37.432070,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
101,200161420539,Альфа-Банк,"ул. Тельмана, 23В, Энгельс",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",51.488253,46.124093,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
102,186593632796,Альфа-Банк,"Огородный пр., 10, Москва",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.813547,37.604026,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
103,20793475417,Альфа-Банк,,alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",56.718637,55.958727,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
104,139837583838,Альфа-Банк,"Бирюлёвская ул., 51, Москва",alfabank.ru,"'mon': 07:30-00:00, 'tue': 07:30-00:00, 'wed': 07:30-00:00, 'thu': 07:30-00:00, 'fri': 07:30-00:00, 'sat': 07:30-00:00, 'sun': 07:30-00:00",55.582549,37.671246,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
105,1696836122,Альфа-Банк,"Енисейская ул., 19, корп. 1, Москва",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",55.869269,37.663072,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
106,70507341255,Альфа-Банк,"Школьная ул., 2, рабочий посёлок Нахабино",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",55.841812,37.145804,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
107,10379652854,Альфа-Банк,"Советская ул., 194, Тамбов",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",52.754539,41.447144,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
108,1782693628,Альфа-Банк,"ул. Маршала Чуйкова, 3, Москва",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.703885,37.764986,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
109,1715303176,Альфа-Банк,"ул. Скворцова-Степанова, 7, Тверь",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",56.871158,35.887264,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
110,38087246842,Альфа-Банк,"к1446, Зеленоград",alfabank.ru,"'mon': 08:00-00:00, 'tue': 08:00-00:00, 'wed': 08:00-00:00, 'thu': 08:00-00:00, 'fri': 08:00-00:00, 'sat': 08:00-00:00, 'sun': 08:00-00:00",55.984675,37.151720,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
111,1756182813,Альфа-Банк,"Астраханская ул., 99, Анапа",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",44.880086,37.339148,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",0,0,2024-06-24 12:14:37
112,172007817947,Альфа-Банк,"ул. Мичурина, 1А, Волхов",alfabank.ru,"'mon': 10:00-22:00, 'tue': 10:00-22:00, 'wed': 10:00-22:00, 'thu': 10:00-22:00, 'fri': 10:00-22:00, 'sat': 10:00-22:00, 'sun': 10:00-22:00",59.891313,32.354406,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
113,91697975507,Альфа-Банк,"ул. Лукашевича, 14, Омск",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",54.997357,73.274841,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
114,1788613082,Альфа-Банк,"Дунайский просп., 31, корп. 1, Санкт-Петербург",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",59.834809,30.383628,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
115,37780363436,Альфа-Банк,"Сормовская ул., 208, корп. 1, Краснодар",alfabank.ru,"'mon': 07:30-23:00, 'tue': 07:30-23:00, 'wed': 07:30-23:00, 'thu': 07:30-23:00, 'fri': 07:30-23:00, 'sat': 07:30-23:00, 'sun': 07:30-23:00",45.038993,39.112360,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
116,1710026597,Альфа-Банк,"ул. 50 лет Октября, 12, Красногорск",alfabank.ru,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",55.817871,37.311076,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
117,1055347942,Альфа-Банк,"ул. Маршала Бирюзова, 32, Москва",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",55.799588,37.483023,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
118,1042029419,Альфа-Банк,"Комсомольская площадь, 2, Нижний Новгород",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",56.297104,43.946805,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",,,2024-06-24 12:14:37
